customer_id,age,gender,registration_date,behavior_type
3101,29,M,2023-01-25,Regular
3102,52,F,2023-04-03,Regular
3103,64,F,2023-09-02,Occasional
3104,56,F,2023-01-05,Occasional
3105,29,M,2023-12-03,High_Value
3106,45,F,2023-10-18,Occasional
3107,20,M,2023-11-24,Bargain_Hunter
3108,48,M,2023-12-14,Occasional
3109,46,F,2023-04-04,Regular
3110,18,F,2023-08-28,Occasional
3111,22,F,2023-08-08,Occasional
3112,35,M,2023-06-06,Occasional
3113,35,M,2023-06-06,Regular
3114,21,F,2023-02-16,Occasional
3115,45,M,2023-05-03,Bargain_Hunter
3116,43,M,2023-10-22,High_Value
3117,37,F,2023-10-11,Bargain_Hunter
3118,28,M,2023-08-06,Occasional
3119,55,M,2023-09-03,Regular
3120,64,M,2023-07-27,High_Value
3121,32,M,2023-01-04,Occasional
3122,30,F,2023-05-06,Bargain_Hunter
3123,47,M,2023-11-07,Regular
3124,34,M,2023-12-12,Bargain_Hunter
3125,37,M,2023-03-31,High_Value
3126,51,M,2023-09-21,Regular
3127,18,M,2023-08-05,Regular
3128,59,M,2023-07-11,Bargain_Hunter
3129,41,F,2023-12-14,Regular
3130,33,M,2023-05-29,Regular
3131,38,F,2023-05-16,Regular
3132,39,F,2023-04-22,Bargain_Hunter
3133,18,M,2023-08-26,Bargain_Hunter
3134,62,F,2023-01-30,Regular
3135,40,F,2023-06-18,Regular
3136,46,M,2023-01-03,Regular
3137,54,M,2023-07-25,Regular
3138,24,M,2023-08-09,Regular
3139,47,M,2023-09-28,Occasional
3140,35,M,2023-07-30,High_Value
3141,52,F,2023-01-04,Regular
3142,18,F,2023-04-26,Regular
3143,38,F,2023-06-03,Regular
3144,30,M,2023-10-02,Occasional
3145,46,M,2023-08-13,Occasional
3146,47,F,2023-03-24,High_Value
3147,29,F,2023-01-03,Regular
3148,29,M,2023-02-26,Regular
3149,38,M,2023-03-10,Regular
3150,26,F,2023-01-17,Regular
3151,52,M,2023-09-03,Bargain_Hunter
3152,34,F,2023-03-02,Regular
3153,18,F,2023-12-16,Occasional
3154,34,F,2023-07-24,Occasional
3155,24,F,2023-03-09,High_Value
3156,18,M,2023-01-11,High_Value
3157,21,F,2023-09-14,High_Value
3158,41,M,2023-01-27,Occasional
3159,59,F,2023-08-08,Bargain_Hunter
3160,44,M,2023-08-11,Regular
3161,30,F,2023-09-06,High_Value
3162,46,F,2023-05-07,Occasional
3163,33,M,2023-05-08,Regular
3164,29,M,2023-05-15,Bargain_Hunter
3165,22,M,2023-12-08,Occasional
3166,18,M,2023-08-31,Occasional
3167,34,M,2023-12-25,Occasional
3168,42,M,2023-04-07,Bargain_Hunter
3169,38,M,2023-04-28,High_Value
3170,33,F,2023-01-20,Regular
3171,25,M,2023-03-16,Regular
3172,49,M,2023-02-16,Bargain_Hunter
3173,20,F,2023-07-28,Occasional
3174,51,M,2023-04-24,Regular
3175,24,F,2023-02-01,Occasional
3176,28,M,2023-06-05,High_Value
3177,18,F,2023-05-24,Bargain_Hunter
3178,32,F,2023-05-07,Regular
3179,54,M,2023-04-04,High_Value
3180,47,M,2023-12-05,Occasional
3181,54,M,2023-05-27,Regular
3182,47,M,2023-08-09,Regular
3183,23,F,2023-07-06,Regular
3184,35,M,2023-02-19,Occasional
3185,28,M,2023-06-19,Regular
3186,59,F,2023-10-29,Occasional
3187,22,F,2023-05-02,Occasional
3188,53,M,2023-10-27,Regular
3189,53,M,2023-03-08,Occasional
3190,67,M,2023-01-22,Occasional
3191,33,M,2023-04-09,Occasional
3192,50,M,2023-02-08,Bargain_Hunter
3193,74,F,2023-06-04,Occasional
3194,30,M,2023-10-01,Occasional
3195,18,M,2023-03-07,Regular
3196,18,F,2023-10-14,Bargain_Hunter
3197,50,F,2023-08-18,Occasional
3198,18,M,2023-08-12,High_Value
3199,34,F,2023-09-26,Bargain_Hunter
3200,46,M,2023-03-27,Occasional
3201,42,M,2023-05-29,High_Value
3202,46,M,2023-12-22,Regular
3203,43,F,2023-09-11,Occasional
3204,59,M,2023-03-26,Regular
3205,25,F,2023-10-15,Occasional
3206,29,F,2023-11-07,Regular
3207,28,M,2023-01-02,Regular
3208,52,M,2023-10-31,Occasional
3209,53,F,2023-09-15,Occasional
3210,46,F,2023-06-05,Bargain_Hunter
3211,57,F,2023-12-29,Regular
3212,22,M,2023-03-29,Regular
3213,65,M,2023-05-30,High_Value
3214,62,M,2023-05-23,Bargain_Hunter
3215,51,F,2023-01-27,Occasional
3216,66,M,2023-04-18,Occasional
3217,18,M,2023-11-29,Regular
3218,32,F,2023-06-16,High_Value
3219,28,F,2023-03-10,Regular
3220,50,F,2023-06-16,Bargain_Hunter
3221,24,M,2023-07-02,Regular
3222,51,F,2023-04-01,Regular
3223,60,M,2023-10-03,Occasional
3224,50,M,2023-12-19,Regular
3225,44,F,2023-11-17,Occasional
3226,25,M,2023-08-15,Regular
3227,27,F,2023-04-15,Occasional
3228,58,F,2023-03-21,Regular
3229,51,F,2023-07-08,High_Value
3230,39,F,2023-02-17,Regular
3231,33,F,2023-04-05,Occasional
3232,18,M,2023-04-07,Occasional
3233,23,M,2023-11-28,Regular
3234,68,F,2023-03-25,Bargain_Hunter
3235,20,F,2023-12-18,Occasional
3236,42,M,2023-03-15,High_Value
3237,55,M,2023-08-21,Bargain_Hunter
3238,21,F,2023-02-21,Occasional
3239,42,M,2023-01-07,Occasional
3240,54,F,2023-07-16,High_Value
3241,40,M,2023-11-26,Bargain_Hunter
3242,80,M,2023-05-08,Occasional
3243,18,F,2023-03-15,Bargain_Hunter
3244,55,M,2023-01-05,Bargain_Hunter
3245,37,M,2023-10-05,Occasional
3246,51,F,2023-12-29,High_Value
3247,46,M,2023-09-03,Occasional
3248,29,F,2023-03-25,Regular
3249,43,F,2023-03-21,Regular
3250,18,F,2023-11-18,Occasional
3251,49,M,2023-01-23,High_Value
3252,44,F,2023-02-22,Occasional
3253,49,F,2023-03-14,High_Value
3254,55,M,2023-01-13,Regular
3255,45,F,2023-03-17,Regular
3256,42,F,2023-04-26,Bargain_Hunter
3257,26,F,2023-12-18,Bargain_Hunter
3258,29,M,2023-09-09,Regular
3259,57,M,2023-04-25,High_Value
3260,61,F,2023-07-02,High_Value
3261,36,F,2023-03-02,Regular
3262,40,M,2023-01-23,Occasional
3263,26,M,2023-08-08,Occasional
3264,57,M,2023-12-14,Regular
3265,49,F,2023-11-16,Occasional
3266,69,F,2023-02-23,Regular
3267,26,F,2023-12-05,Regular
3268,34,F,2023-12-31,Occasional
3269,43,M,2023-03-18,Occasional
3270,49,M,2023-06-13,High_Value
3271,36,F,2023-09-02,Occasional
3272,26,M,2023-10-23,Regular
3273,53,F,2023-03-16,High_Value
3274,50,M,2023-04-04,Occasional
3275,26,F,2023-06-13,Regular
3276,60,F,2023-12-22,Bargain_Hunter
3277,57,F,2023-03-12,Occasional
3278,42,M,2023-07-16,Regular
3279,41,F,2023-10-03,Occasional
3280,48,M,2023-07-16,High_Value
3281,27,F,2023-09-27,Occasional
3282,40,M,2023-12-26,High_Value
3283,18,F,2023-01-02,Regular
3284,53,M,2023-07-05,Occasional
3285,18,M,2023-02-26,High_Value
3286,62,F,2023-07-04,Occasional
3287,35,M,2023-05-31,Regular
3288,36,F,2023-05-05,Regular
3289,30,M,2023-01-29,Occasional
3290,35,M,2023-12-23,Occasional
3291,61,F,2023-01-14,Occasional
3292,18,F,2023-07-10,High_Value
3293,59,M,2023-12-06,Occasional
3294,45,F,2023-11-01,Bargain_Hunter
3295,21,M,2023-03-17,Regular
3296,23,M,2023-05-06,High_Value
3297,65,F,2023-03-18,Occasional
3298,25,F,2023-03-13,Occasional
3299,22,F,2023-08-29,Regular
3300,57,F,2023-08-16,Occasional
3301,45,M,2023-05-27,High_Value
3302,25,M,2023-11-25,High_Value
3303,43,M,2023-09-15,Regular
3304,24,F,2023-08-05,Occasional
3305,56,F,2023-10-11,Occasional
3306,55,F,2023-10-20,Occasional
3307,47,M,2023-08-05,Bargain_Hunter
3308,45,F,2023-02-17,Occasional
3309,66,M,2023-04-19,Regular
3310,39,M,2023-04-23,Regular
3311,22,M,2023-12-21,Regular
3312,46,F,2023-12-01,Occasional
3313,71,F,2023-03-26,High_Value
3314,24,F,2023-11-28,Regular
3315,34,F,2023-02-25,High_Value
3316,46,F,2023-11-05,Occasional
3317,39,F,2023-01-15,Regular
3318,25,M,2023-10-05,High_Value
3319,56,M,2023-11-02,High_Value
3320,74,F,2023-04-07,Occasional
3321,42,M,2023-05-04,Regular
3322,26,M,2023-10-16,Bargain_Hunter
3323,18,F,2023-01-24,High_Value
3324,43,M,2023-06-08,High_Value
3325,56,F,2023-05-25,Bargain_Hunter
3326,47,M,2023-06-11,Occasional
3327,39,F,2023-03-08,Occasional
3328,31,M,2023-06-19,Regular
3329,23,M,2023-09-15,Occasional
3330,52,M,2023-01-13,Occasional
3331,53,F,2023-09-02,Occasional
3332,18,M,2023-05-29,Regular
3333,63,F,2023-02-10,Bargain_Hunter
3334,48,M,2023-04-29,Bargain_Hunter
3335,60,M,2023-03-24,Bargain_Hunter
3336,19,F,2023-08-18,Occasional
3337,19,F,2023-05-29,Regular
3338,37,F,2023-01-21,Bargain_Hunter
3339,47,F,2023-05-03,Regular
3340,66,M,2023-03-20,Occasional
3341,50,F,2023-02-19,Occasional
3342,36,M,2023-06-08,Occasional
3343,24,M,2023-09-13,High_Value
3344,58,F,2023-03-28,Bargain_Hunter
3345,25,M,2023-02-04,Regular
3346,64,F,2023-06-30,High_Value
3347,35,M,2023-12-30,Occasional
3348,63,F,2023-08-31,Bargain_Hunter
3349,50,F,2023-11-29,Bargain_Hunter
3350,37,M,2023-10-19,Regular
3351,32,F,2023-05-27,Regular
3352,34,M,2023-08-14,Regular
3353,46,F,2023-07-11,High_Value
3354,41,F,2023-09-17,Regular
3355,31,M,2023-11-14,Bargain_Hunter
3356,37,M,2023-05-06,Occasional
3357,41,M,2023-03-21,Bargain_Hunter
3358,18,F,2023-07-12,Regular
3359,46,F,2023-02-07,Regular
3360,25,F,2023-12-09,High_Value
3361,22,F,2023-08-28,Occasional
3362,18,F,2023-02-25,High_Value
3363,18,M,2023-07-23,Occasional
3364,19,M,2023-07-25,Regular
3365,29,F,2023-06-25,Bargain_Hunter
3366,69,F,2023-04-19,Occasional
3367,32,F,2023-02-28,Regular
3368,42,M,2023-10-07,Regular
3369,46,F,2023-03-16,Occasional
3370,41,F,2023-10-18,High_Value
3371,38,F,2023-02-01,Bargain_Hunter
3372,22,F,2023-08-09,Bargain_Hunter
3373,61,M,2023-01-28,Regular
3374,67,M,2023-12-17,Regular
3375,18,F,2023-11-22,Regular
3376,24,M,2023-02-05,Regular
3377,35,M,2023-06-02,Bargain_Hunter
3378,25,F,2023-08-03,Occasional
3379,47,F,2023-04-05,Occasional
3380,29,M,2023-08-08,Regular
3381,72,F,2023-03-26,Regular
3382,57,F,2023-09-04,Regular
3383,43,M,2023-12-23,Regular
3384,55,F,2023-01-06,Occasional
3385,56,M,2023-02-09,Occasional
3386,31,M,2023-06-15,Occasional
3387,27,F,2023-01-08,Regular
3388,41,F,2023-03-17,Regular
3389,52,F,2023-02-28,Occasional
3390,42,F,2023-05-15,Occasional
3391,18,M,2023-08-19,Bargain_Hunter
3392,27,M,2023-11-21,Regular
3393,38,M,2023-01-19,Regular
3394,38,M,2023-08-04,Occasional
3395,69,M,2023-11-04,Regular
3396,19,F,2023-04-18,Bargain_Hunter
3397,47,M,2023-07-09,Occasional
3398,62,M,2023-06-04,Bargain_Hunter
3399,74,M,2023-12-25,Regular
3400,33,F,2023-07-31,Regular
3401,47,F,2023-10-05,Regular
3402,48,F,2023-02-28,Bargain_Hunter
3403,42,F,2023-08-08,Regular
3404,38,M,2023-10-05,Regular
3405,46,F,2023-12-04,Occasional
3406,18,F,2023-11-21,Regular
3407,50,M,2023-02-14,Occasional
3408,41,M,2023-02-15,Occasional
3409,36,F,2023-02-23,Regular
3410,70,M,2023-11-21,Regular
3411,29,M,2023-12-08,Regular
3412,33,F,2023-04-19,Regular
3413,69,F,2023-10-10,Regular
3414,27,M,2023-08-29,Bargain_Hunter
3415,31,F,2023-08-26,Regular
3416,37,F,2023-01-04,Bargain_Hunter
3417,52,M,2023-09-17,Regular
3418,43,F,2023-06-07,Occasional
3419,20,F,2023-12-11,Regular
3420,32,F,2023-01-17,High_Value
3421,30,M,2023-07-11,Occasional
3422,38,F,2023-06-21,Regular
3423,46,F,2023-05-04,Occasional
3424,46,F,2023-04-09,Occasional
3425,18,F,2023-01-27,Occasional
3426,55,F,2023-03-07,Bargain_Hunter
3427,43,F,2023-03-30,Regular
3428,60,F,2023-09-22,Regular
3429,46,M,2023-02-20,Occasional
3430,56,M,2023-09-16,High_Value
3431,46,F,2023-11-18,Bargain_Hunter
3432,60,M,2023-06-15,Regular
3433,47,M,2023-01-14,Regular
3434,38,M,2023-01-15,Occasional
3435,74,M,2023-10-20,Regular
3436,53,M,2023-08-21,Occasional
3437,48,F,2023-04-06,Regular
3438,20,M,2023-06-02,Regular
3439,20,M,2023-07-13,Occasional
3440,44,M,2023-05-21,High_Value
3441,42,M,2023-11-18,High_Value
3442,30,M,2023-02-26,Regular
3443,42,M,2023-02-24,High_Value
3444,63,F,2023-04-03,High_Value
3445,50,F,2023-07-05,Bargain_Hunter
3446,22,M,2023-07-20,High_Value
3447,38,M,2023-07-31,High_Value
3448,27,M,2023-04-18,Occasional
3449,34,F,2023-06-10,Occasional
3450,33,F,2023-03-24,Regular
3451,32,M,2023-04-02,Occasional
3452,21,M,2023-03-02,Bargain_Hunter
3453,38,F,2023-09-05,Bargain_Hunter
3454,31,M,2023-03-23,Occasional
3455,18,F,2023-03-04,Regular
3456,70,M,2023-10-02,High_Value
3457,56,M,2023-04-21,Bargain_Hunter
3458,34,M,2023-04-22,High_Value
3459,40,M,2023-04-23,High_Value
3460,22,M,2023-05-18,Regular
3461,65,M,2023-02-17,Regular
3462,68,F,2023-08-28,Occasional
3463,42,F,2023-08-12,Occasional
3464,55,F,2023-04-09,Regular
3465,42,M,2023-12-18,Occasional
3466,19,F,2023-07-21,High_Value
3467,33,F,2023-03-26,Occasional
3468,41,F,2023-08-10,Bargain_Hunter
3469,33,F,2023-11-02,Occasional
3470,36,F,2023-11-15,High_Value
3471,38,F,2023-08-08,Regular
3472,38,F,2023-07-11,Bargain_Hunter
3473,40,M,2023-08-19,Regular
3474,24,M,2023-09-19,Regular
3475,29,F,2023-05-31,Occasional
3476,20,F,2023-07-23,High_Value
3477,54,M,2023-06-15,Regular
3478,18,M,2023-07-03,Regular
3479,57,M,2023-12-03,Regular
3480,60,M,2023-06-10,High_Value
3481,35,F,2023-12-19,High_Value
3482,18,F,2023-04-20,Regular
3483,34,F,2023-04-30,Occasional
3484,39,F,2023-05-26,Occasional
3485,24,M,2023-02-22,Occasional
3486,32,M,2023-10-21,Bargain_Hunter
3487,62,F,2023-12-16,Occasional
3488,49,F,2023-06-13,Regular
3489,26,M,2023-09-10,Regular
3490,18,F,2023-08-04,High_Value
3491,35,F,2023-03-29,Occasional
3492,36,F,2023-05-02,Occasional
3493,47,F,2023-01-10,Occasional
3494,31,M,2023-08-25,Regular
3495,47,F,2023-01-19,Bargain_Hunter
3496,69,M,2023-06-22,Occasional
3497,52,M,2023-08-29,High_Value
3498,39,F,2023-06-04,Regular
3499,37,F,2023-07-24,High_Value
3500,34,F,2023-09-10,Occasional
3501,57,F,2023-06-02,Occasional
3502,30,F,2023-09-10,Occasional
3503,40,M,2023-07-11,Bargain_Hunter
3504,40,M,2023-01-15,Regular
3505,32,M,2023-03-13,High_Value
3506,19,F,2023-12-19,Occasional
3507,44,M,2023-03-29,High_Value
3508,39,F,2023-10-03,Bargain_Hunter
3509,47,M,2023-05-13,Bargain_Hunter
3510,31,M,2023-02-26,High_Value
3511,58,F,2023-02-08,Regular
3512,26,F,2023-05-19,Occasional
3513,65,M,2023-10-26,Regular
3514,18,M,2023-06-13,Bargain_Hunter
3515,46,F,2023-11-23,Regular
3516,47,M,2023-09-25,Occasional
3517,28,F,2023-12-05,Regular
3518,46,F,2023-06-14,Occasional
3519,59,F,2023-04-26,High_Value
3520,18,F,2023-12-31,High_Value
3521,47,M,2023-12-04,Occasional
3522,18,M,2023-12-22,High_Value
3523,25,F,2023-01-31,Regular
3524,64,M,2023-08-28,Occasional
3525,31,M,2023-09-07,High_Value
3526,22,M,2023-10-30,Occasional
3527,37,F,2023-06-09,Occasional
3528,71,M,2023-09-16,High_Value
3529,18,M,2023-04-23,Bargain_Hunter
3530,24,F,2023-08-20,Bargain_Hunter
3531,62,M,2023-07-24,Regular
3532,67,F,2023-08-05,Regular
3533,38,F,2023-10-23,Occasional
3534,21,M,2023-08-25,Bargain_Hunter
3535,71,M,2023-05-04,High_Value
3536,63,F,2023-04-06,Regular
3537,50,F,2023-12-05,Occasional
3538,27,F,2023-05-16,High_Value
3539,39,M,2023-07-01,Regular
3540,37,M,2023-07-23,Occasional
3541,44,F,2023-01-28,Regular
3542,61,F,2023-02-20,High_Value
3543,53,F,2023-08-05,Regular
3544,23,M,2023-07-26,Regular
3545,60,F,2023-09-29,Occasional
3546,44,F,2023-02-25,Occasional
3547,50,M,2023-02-26,Regular
3548,61,M,2023-01-19,Occasional
3549,23,M,2023-02-03,Occasional
3550,39,F,2023-04-26,Bargain_Hunter
3551,32,F,2023-07-20,Regular
3552,18,M,2023-12-21,Regular
3553,45,M,2023-03-29,Occasional
3554,77,F,2023-11-23,Regular
3555,18,F,2023-01-02,High_Value
3556,39,F,2023-06-06,Bargain_Hunter
3557,49,M,2023-03-29,Regular
3558,41,M,2023-03-27,Regular
3559,38,F,2023-03-14,Bargain_Hunter
3560,20,F,2023-08-08,Regular
3561,43,M,2023-05-16,Bargain_Hunter
3562,28,M,2023-12-14,Occasional
3563,18,M,2023-11-01,Regular
3564,57,F,2023-10-26,High_Value
3565,54,M,2023-08-30,High_Value
3566,40,M,2023-10-18,Occasional
3567,43,F,2023-04-27,Occasional
3568,56,M,2023-03-17,Occasional
3569,43,M,2023-06-05,Occasional
3570,53,F,2023-08-20,Regular
3571,35,F,2023-10-07,Regular
3572,59,F,2023-05-10,Regular
3573,44,M,2023-06-30,Regular
3574,42,F,2023-09-23,Occasional
3575,20,F,2023-02-27,Regular
3576,44,M,2023-03-17,Bargain_Hunter
3577,27,M,2023-12-04,Bargain_Hunter
3578,30,F,2023-09-12,High_Value
3579,27,F,2023-07-04,Regular
3580,24,M,2023-04-10,Bargain_Hunter
3581,71,F,2023-11-24,High_Value
3582,59,F,2023-11-17,Occasional
3583,68,F,2023-09-27,Regular
3584,21,F,2023-06-19,Regular
3585,41,F,2023-05-22,Regular
3586,20,M,2023-10-24,Occasional
3587,29,F,2023-11-10,High_Value
3588,26,F,2023-10-18,Bargain_Hunter
3589,58,F,2023-05-28,High_Value
3590,34,M,2023-09-13,Bargain_Hunter
3591,56,M,2023-08-27,Occasional
3592,49,F,2023-11-16,Occasional
3593,74,M,2023-06-05,Regular
3594,18,M,2023-05-31,High_Value
3595,58,M,2023-04-22,Regular
3596,57,M,2023-01-28,Regular
3597,25,M,2023-08-09,Regular
3598,55,M,2023-01-26,Regular
3599,45,F,2023-05-26,Occasional
3600,36,M,2023-02-14,Occasional
3601,27,M,2023-04-11,Regular
3602,29,M,2023-05-29,Regular
3603,70,F,2023-07-01,Regular
3604,40,F,2023-08-05,Regular
3605,51,M,2023-05-14,Bargain_Hunter
3606,28,F,2023-03-30,Occasional
3607,28,F,2023-10-24,High_Value
3608,56,M,2023-05-09,High_Value
3609,19,M,2023-06-04,Regular
3610,33,F,2023-10-18,Bargain_Hunter
3611,40,F,2023-10-07,Regular
3612,41,F,2023-02-19,High_Value
3613,37,F,2023-12-22,Regular
3614,45,F,2023-08-28,Regular
3615,50,F,2023-08-04,Bargain_Hunter
3616,51,F,2023-01-15,Bargain_Hunter
3617,25,M,2023-08-04,High_Value
3618,35,M,2023-11-11,Bargain_Hunter
3619,57,M,2023-10-25,Occasional
3620,53,M,2023-11-14,Occasional
3621,19,F,2023-01-28,Occasional
3622,45,F,2023-03-06,Regular
3623,18,M,2023-08-25,Occasional
3624,40,F,2023-01-28,High_Value
3625,68,F,2023-11-29,High_Value
3626,25,M,2023-05-29,Occasional
3627,27,F,2023-02-01,High_Value
3628,51,M,2023-12-26,Regular
3629,18,M,2023-10-15,Occasional
3630,30,F,2023-03-11,Regular
3631,48,M,2023-06-04,Occasional
3632,30,M,2023-09-06,Occasional
3633,36,M,2023-02-28,High_Value
3634,51,M,2023-11-06,Bargain_Hunter
3635,46,M,2023-05-07,Regular
3636,44,F,2023-01-13,Occasional
3637,34,F,2023-07-20,High_Value
3638,45,M,2023-06-03,Regular
3639,38,M,2023-05-01,Occasional
3640,46,F,2023-11-10,Occasional
3641,32,M,2023-08-10,High_Value
3642,37,M,2023-04-05,High_Value
3643,25,M,2023-03-29,Occasional
3644,39,M,2023-09-01,Regular
3645,27,F,2023-12-08,High_Value
3646,23,F,2023-07-08,Occasional
3647,43,F,2023-07-17,Occasional
3648,43,M,2023-08-26,Regular
3649,51,F,2023-03-17,High_Value
3650,33,F,2023-03-03,Occasional
3651,46,M,2023-10-25,Regular
3652,48,F,2023-01-22,Bargain_Hunter
3653,46,F,2023-03-13,Regular
3654,27,F,2023-05-22,High_Value
3655,42,M,2023-07-03,Occasional
3656,45,M,2023-06-28,Bargain_Hunter
3657,40,F,2023-09-20,High_Value
3658,18,M,2023-06-30,Occasional
3659,42,F,2023-08-24,Occasional
3660,73,M,2023-05-23,Occasional
3661,34,F,2023-07-21,High_Value
3662,29,F,2023-07-12,Bargain_Hunter
3663,45,M,2023-10-22,Occasional
3664,44,F,2023-03-08,Occasional
3665,57,F,2023-10-27,Occasional
3666,21,F,2023-02-04,High_Value
3667,50,M,2023-04-29,High_Value
3668,48,M,2023-09-13,Bargain_Hunter
3669,37,F,2023-06-15,Occasional
3670,45,M,2023-02-23,Bargain_Hunter
3671,55,M,2023-07-16,Occasional
3672,53,F,2023-02-02,High_Value
3673,22,F,2023-02-28,High_Value
3674,52,M,2023-08-15,Occasional
3675,39,M,2023-03-31,Regular
3676,41,F,2023-07-13,High_Value
3677,41,M,2023-04-11,Regular
3678,37,F,2023-12-14,Regular
3679,57,M,2023-03-24,Regular
3680,38,M,2023-02-14,Occasional
3681,23,M,2023-04-15,High_Value
3682,34,M,2023-01-03,Regular
3683,42,F,2023-10-18,Occasional
3684,58,M,2023-06-24,Regular
3685,49,F,2023-04-08,Occasional
3686,27,F,2023-09-14,Regular
3687,77,M,2023-02-04,Regular
3688,43,F,2023-02-06,Occasional
3689,59,M,2023-09-22,Regular
3690,37,M,2023-09-13,Regular
3691,48,F,2023-01-12,Regular
3692,52,F,2023-05-09,Regular
3693,58,F,2023-02-04,Bargain_Hunter
3694,55,M,2023-05-28,High_Value
3695,53,M,2023-09-23,Bargain_Hunter
3696,35,F,2023-07-24,Occasional
3697,31,M,2023-10-26,Regular
3698,44,F,2023-12-01,High_Value
3699,53,F,2023-08-04,Regular
3700,36,F,2023-01-31,High_Value
3701,55,F,2023-12-06,Bargain_Hunter
3702,61,M,2023-05-01,Regular
3703,26,M,2023-06-27,Bargain_Hunter
3704,27,F,2023-11-03,Occasional
3705,37,M,2023-10-10,Regular
3706,44,M,2023-05-19,Occasional
3707,32,M,2023-01-19,Regular
3708,60,M,2023-11-29,Regular
3709,46,F,2023-06-05,Occasional
3710,40,M,2023-01-11,Bargain_Hunter
3711,18,M,2023-04-11,Occasional
3712,20,F,2023-12-16,Occasional
3713,44,M,2023-10-10,Regular
3714,18,F,2023-07-13,Occasional
3715,55,F,2023-12-26,Regular
3716,37,M,2023-03-01,Regular
3717,80,F,2023-06-30,Regular
3718,74,F,2023-01-30,Regular
3719,37,M,2023-10-29,High_Value
3720,38,F,2023-10-02,Occasional
3721,54,M,2023-05-08,Occasional
3722,65,M,2023-01-30,High_Value
3723,18,M,2023-05-25,High_Value
3724,18,F,2023-11-05,Occasional
3725,30,M,2023-05-30,High_Value
3726,48,F,2023-09-03,Occasional
3727,47,M,2023-02-09,Regular
3728,56,M,2023-09-11,Occasional
3729,22,F,2023-04-23,Regular
3730,18,F,2023-07-07,Occasional
3731,52,F,2023-12-01,Regular
3732,27,F,2023-06-13,Occasional
3733,18,M,2023-01-28,Regular
3734,42,F,2023-12-28,Bargain_Hunter
3735,51,F,2023-05-24,High_Value
3736,38,M,2023-09-24,Regular
3737,33,M,2023-03-04,Regular
3738,37,M,2023-01-19,Bargain_Hunter
3739,34,F,2023-11-29,Occasional
3740,19,M,2023-01-11,Regular
3741,29,M,2023-05-19,Regular
3742,47,F,2023-06-03,Occasional
3743,44,M,2023-01-31,Regular
3744,42,F,2023-09-11,High_Value
3745,25,F,2023-07-16,Regular
3746,37,M,2023-04-16,Regular
3747,18,F,2023-09-30,High_Value
3748,42,F,2023-01-17,Occasional
3749,61,F,2023-01-14,Bargain_Hunter
3750,18,F,2023-05-15,Occasional
3751,31,M,2023-01-15,Regular
3752,44,F,2023-08-07,Occasional
3753,58,M,2023-02-25,Occasional
3754,33,F,2023-10-01,Regular
3755,29,F,2023-03-25,Bargain_Hunter
3756,18,F,2023-05-02,High_Value
3757,41,M,2023-05-24,Occasional
3758,70,F,2023-02-13,Bargain_Hunter
3759,44,F,2023-06-22,Occasional
3760,39,M,2023-11-12,Regular
3761,44,F,2023-12-04,Regular
3762,39,M,2023-03-05,Regular
3763,27,F,2023-05-16,Occasional
3764,52,F,2023-08-25,High_Value
3765,43,M,2023-08-27,High_Value
3766,40,F,2023-09-03,Occasional
3767,25,M,2023-07-29,High_Value
3768,59,M,2023-05-22,Bargain_Hunter
3769,49,F,2023-02-02,Regular
3770,31,F,2023-05-22,Regular
3771,55,F,2023-03-07,Regular
3772,32,M,2023-03-17,Bargain_Hunter
3773,28,M,2023-04-30,High_Value
3774,28,M,2023-04-05,Occasional
3775,18,F,2023-10-24,Regular
3776,47,M,2023-02-01,Bargain_Hunter
3777,18,F,2023-05-12,High_Value
3778,21,F,2023-10-04,Occasional
3779,18,M,2023-06-29,High_Value
3780,38,F,2023-02-27,Occasional
3781,37,M,2023-04-15,Regular
3782,35,F,2023-12-15,Regular
3783,24,F,2023-05-25,High_Value
3784,22,F,2023-11-07,Occasional
3785,46,F,2023-07-28,Bargain_Hunter
3786,31,F,2023-08-29,Bargain_Hunter
3787,44,F,2023-11-15,High_Value
3788,26,F,2023-01-23,Regular
3789,42,M,2023-10-30,High_Value
3790,59,M,2023-06-10,Occasional
3791,48,F,2023-04-21,Regular
3792,33,M,2023-12-03,Occasional
3793,43,F,2023-11-29,High_Value
3794,36,M,2023-04-25,Occasional
3795,40,F,2023-10-03,Occasional
3796,35,M,2023-11-07,Regular
3797,37,F,2023-06-12,Regular
3798,43,F,2023-05-05,Regular
3799,25,F,2023-04-29,Regular
3800,24,M,2023-12-21,Regular
3801,19,F,2023-07-05,High_Value
3802,18,M,2023-07-05,Occasional
3803,21,M,2023-08-18,Occasional
3804,42,M,2023-10-19,Occasional
3805,26,M,2023-10-03,Regular
3806,47,F,2023-12-12,Occasional
3807,40,M,2023-11-07,Regular
3808,18,F,2023-06-24,Regular
