customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy,test_group,campaign_version,clicked,converted,purchase_amount,revenue_per_customer,customer_lifetime_value,engagement_score
1143,30,20,2730.45,136.52,37,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,6826.125,76.5
1144,10,6,341.24,56.87,41,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,853.1,32.3
1145,248,2,71.51,35.75,37,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,178.775,10.3
1146,122,6,240.37,40.06,40,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,600.925,25.2
1147,106,3,181.84,60.61,23,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,454.6,20.7
1148,29,11,888.15,80.74,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2220.375,44.5
1149,81,5,166.57,33.31,63,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,416.42499999999995,25.2
1150,32,7,501.51,71.64,27,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1253.775,34.2
1151,33,10,760.04,76.0,25,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1900.1,41.5
1152,30,3,274.39,91.46,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,685.9749999999999,25.8
1153,11,8,717.88,89.74,30,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1794.7,39.1
1154,186,4,237.98,59.5,20,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,594.9499999999999,18.5
1155,24,6,429.55,71.59,64,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1073.875,32.4
1156,112,3,116.78,38.93,55,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,0,0.0,0.0,291.95,19.8
1157,247,1,57.55,57.55,29,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,143.875,8.6
1158,9,7,242.96,34.71,73,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,607.4,33.0
1159,5,10,753.15,75.32,54,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1882.875,42.9
1160,63,6,410.29,68.38,35,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,1025.7250000000001,30.1
1161,37,9,622.88,69.21,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1557.2,38.3
1162,321,1,55.39,55.39,74,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,138.475,4.5
1163,11,11,807.06,73.37,19,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2017.6499999999999,44.7
1164,10,8,626.99,78.37,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1567.475,38.3
1165,128,4,133.8,33.45,55,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,334.5,20.7
1166,115,4,250.8,62.7,76,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,627.0,22.5
1167,128,11,912.34,82.94,60,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,2280.85,39.3
1168,170,3,160.7,53.57,48,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,401.75,17.0
1169,21,12,931.01,77.58,48,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,2327.525,47.0
1170,83,7,566.42,80.92,52,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1416.05,32.1
1171,42,5,267.68,53.54,51,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,669.2,28.3
1172,71,5,472.37,94.47,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1180.925,28.6
1173,97,5,291.43,58.29,41,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,728.575,25.5
1174,99,4,202.48,50.62,39,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,506.2,22.9
1175,14,8,675.9,84.49,28,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1689.75,38.5
1176,116,1,98.48,98.48,35,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,246.20000000000002,16.2
1177,51,6,469.58,78.26,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1173.95,31.3
1178,100,9,804.18,89.35,38,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2010.4499999999998,36.6
1179,60,3,103.27,34.42,25,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,258.175,22.5
1180,154,6,403.59,67.26,23,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,1008.9749999999999,25.0
1181,80,10,711.82,71.18,42,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1779.5500000000002,38.4
1182,11,11,1974.08,179.46,60,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,1,1,279.19,279.19,4935.2,55.9
1183,114,5,229.47,45.89,53,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,573.675,23.9
1184,38,3,231.51,77.17,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,578.775,24.9
1185,48,4,232.25,58.06,25,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,580.625,26.0
1186,5,21,3096.97,147.47,54,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,7742.424999999999,83.0
1187,25,12,1523.41,126.95,25,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,3808.525,52.4
1188,57,6,375.1,62.52,36,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,937.75,30.1
1189,52,4,249.44,62.36,48,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,623.6,25.9
1190,27,19,2624.01,138.11,25,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,6560.025000000001,74.0
1191,43,6,364.69,60.78,41,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,1,1,59.7,59.7,911.725,30.7
1192,42,4,359.68,89.92,19,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,899.2,27.5
1193,10,4,144.13,36.03,30,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,360.325,27.2
1194,40,5,167.54,33.51,44,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,418.84999999999997,27.4
1195,103,4,316.9,79.23,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,792.25,23.8
1196,37,6,348.31,58.05,46,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,870.775,30.9
1197,19,18,2656.79,147.6,39,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,6641.975,73.2
1198,37,6,409.81,68.3,48,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1024.525,31.5
1199,3,1,59.0,59.0,43,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,147.5,22.0
1200,114,4,267.35,66.84,60,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,668.375,22.7
1201,41,6,491.75,81.96,41,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,1229.375,32.1
1202,12,5,337.35,67.47,33,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,843.375,30.6
1203,10,21,3278.1,156.1,41,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,1,1,237.39,237.39,8195.25,84.4
1204,111,5,273.98,54.8,48,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,684.95,24.5
1205,28,4,242.9,60.72,40,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,607.25,27.2
1206,8,5,356.74,71.35,40,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,891.85,31.0
1207,114,6,160.77,26.8,29,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,401.925,24.9
1208,10,6,357.68,59.61,30,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,894.2,32.5
1209,130,2,131.31,65.66,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,328.275,17.3
1210,150,3,212.21,70.74,66,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,0,0.0,0.0,530.525,18.6
1211,34,8,593.03,74.13,21,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1482.5749999999998,36.6
1212,17,4,199.14,49.78,29,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,497.84999999999997,27.4
1213,38,10,1364.26,136.43,29,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,3410.65,47.0
1214,96,5,288.86,57.77,53,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,722.1500000000001,25.5
1215,94,8,251.58,31.45,35,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,628.95,30.1
1216,2,3,303.22,101.07,58,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,758.0500000000001,27.6
1217,114,2,172.87,86.44,29,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,1,1,91.97,91.97,432.175,18.6
1218,24,8,683.96,85.5,44,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1709.9,38.0
1219,42,8,321.05,40.13,27,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,802.625,33.6
1220,90,5,164.34,32.87,72,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,410.85,24.6
1221,141,2,104.51,52.26,22,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,261.27500000000003,16.5
1222,23,9,698.22,77.58,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1745.5500000000002,39.8
1223,55,16,2647.19,165.45,49,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,6617.975,67.9
1224,19,2,58.01,29.0,46,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,145.025,22.7
1225,1,8,277.3,34.66,37,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,693.25,35.4
1226,35,7,520.39,74.34,38,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1300.975,34.3
1227,49,10,656.67,65.67,40,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1641.675,39.6
1228,146,6,327.7,54.62,37,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,819.25,24.7
1229,122,3,209.57,69.86,54,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,523.925,20.1
1230,11,5,327.16,65.43,73,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,817.9000000000001,30.5
1231,19,19,3040.87,160.05,31,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,7602.174999999999,78.5
1232,30,7,498.33,71.19,19,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1245.825,34.3
1233,187,4,249.64,62.41,38,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,624.0999999999999,18.5
1234,59,9,800.67,88.96,78,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,2001.675,38.8
1235,133,2,70.33,35.16,27,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,175.825,16.6
1236,58,5,365.81,73.16,64,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,914.525,28.3
1237,37,5,181.05,36.21,65,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,452.625,27.7
1238,31,12,1776.43,148.04,31,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,4441.075,54.5
1239,61,1,54.67,54.67,48,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,136.675,18.8
1240,47,5,296.33,59.27,64,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,0,0.0,0.0,740.8249999999999,28.3
1241,66,8,555.24,69.4,34,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1388.1,34.5
1242,21,4,114.97,28.74,36,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,287.425,26.3
1243,163,3,106.99,35.66,31,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,267.47499999999997,16.9
1244,181,1,37.76,37.76,24,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,94.39999999999999,12.0
1245,36,19,2924.88,153.94,30,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,7312.200000000001,76.4
