customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy
2923,294,1,65.51,65.51,37,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2924,120,2,104.96,52.48,39,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2925,260,1,61.37,61.37,41,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2926,109,5,379.12,75.82,43,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2927,28,11,1016.2,92.38,38,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2928,47,8,606.06,75.76,43,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2929,30,7,481.58,68.8,63,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2930,37,14,2391.58,170.83,54,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2931,102,9,801.05,89.01,53,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2932,8,3,95.55,31.85,33,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2933,45,8,527.32,65.92,26,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2934,39,3,71.33,23.78,54,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2935,229,2,96.01,48.0,53,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2936,22,1,68.75,68.75,62,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2937,189,1,51.06,51.06,30,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2938,23,3,164.74,54.91,36,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2939,7,8,607.9,75.99,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2940,3,7,594.94,84.99,34,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2941,14,4,265.96,66.49,54,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2942,20,2,131.24,65.62,33,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2943,66,4,270.89,67.72,49,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2944,60,10,933.29,93.33,37,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2945,15,19,2723.73,143.35,44,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2946,23,4,233.86,58.46,22,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2947,189,3,171.98,57.33,41,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2948,34,3,114.33,38.11,18,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2949,161,3,131.88,43.96,37,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2950,162,3,228.78,76.26,18,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2951,3,8,544.7,68.09,58,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2952,3,12,1712.81,142.73,51,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2953,13,7,542.8,77.54,47,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2954,357,1,87.68,87.68,62,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2955,179,3,177.75,59.25,25,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2956,8,11,1696.25,154.2,66,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2957,26,7,563.21,80.46,53,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2958,15,11,818.71,74.43,36,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2959,74,4,267.28,66.82,57,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2960,24,7,472.25,67.46,23,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2961,90,3,225.98,75.33,27,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2962,14,11,940.88,85.53,30,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2963,22,4,333.47,83.37,32,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2964,161,3,215.65,71.88,24,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2965,3,11,916.54,83.32,58,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2966,21,10,659.63,65.96,36,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2967,67,3,322.84,107.61,45,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2968,24,3,247.2,82.4,31,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2969,43,15,2296.58,153.11,18,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2970,22,4,180.81,45.2,44,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2971,62,5,389.06,77.81,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2972,261,3,155.75,51.92,38,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2973,169,3,240.22,80.07,19,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2974,65,11,919.74,83.61,69,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2975,37,6,260.36,43.39,53,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2976,96,3,119.74,39.91,41,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2977,61,4,248.27,62.07,58,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2978,210,3,173.73,57.91,27,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2979,292,4,135.04,33.76,48,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2980,2,15,2152.37,143.49,42,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2981,64,11,1028.9,93.54,43,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2982,244,3,232.1,77.37,59,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2983,30,3,257.66,85.89,50,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2984,29,8,300.55,37.57,44,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2985,26,6,361.83,60.3,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2986,14,5,266.62,53.32,25,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2987,11,7,589.12,84.16,38,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2988,42,6,480.07,80.01,41,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2989,153,5,165.56,33.11,23,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2990,29,12,1004.94,83.74,76,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2991,20,24,3788.69,157.86,62,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
2992,27,5,377.54,75.51,49,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2993,64,3,188.01,62.67,41,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2994,3,7,260.8,37.26,36,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2995,196,1,53.96,53.96,25,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
2996,2,3,215.34,71.78,41,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2997,89,3,243.1,81.03,43,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
2998,103,8,249.72,31.22,21,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
2999,138,5,318.59,63.72,45,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
3000,115,3,218.83,72.94,37,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
3001,35,23,3402.64,147.94,18,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
3002,42,3,161.97,53.99,27,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3003,176,8,250.29,31.29,33,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
3004,83,3,289.25,96.42,68,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
3005,167,1,61.05,61.05,48,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
3006,37,8,566.51,70.81,19,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3007,48,20,3142.92,157.15,47,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
3008,2,6,422.12,70.35,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3009,17,5,283.83,56.77,56,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
3010,30,4,164.64,41.16,32,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3011,1,16,2868.78,179.3,38,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
3012,138,2,102.46,51.23,59,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
3013,8,1,79.38,79.38,20,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3014,34,6,440.65,73.44,19,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3015,64,3,215.45,71.82,31,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3016,81,8,1324.44,165.56,55,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
3017,27,9,715.27,79.47,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3018,30,5,267.4,53.48,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3019,122,4,310.04,77.51,33,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
3020,95,5,474.16,94.83,48,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
3021,4,5,189.64,37.93,58,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
3022,8,3,164.46,54.82,33,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
3023,74,6,251.66,41.94,33,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
